ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,Alias,when_added
5e1218b5-ec81-43c1-9740-e77649d53178,VITO PhD Label free imaging of nanoparticles for the study of their impact on biological processes in dendritic cells ,2012-10-01Z,2016-09-30Z,"['030104', '030204', '030604']","['bca99cfd-0401-43b6-a729-fec80b65a338', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58']","['cdfb6e44-2f7d-4ec3-8bfb-536a0f5b4cc6', '0e8b1554-fd72-44f0-8605-ce2215426914']",[],[],1
92fc6c2e-c728-4f88-a19e-5af78997079e,The nature of time in classical and quantum physics,2020-02-05Z,2024-02-05Z,['06030213'],"['5b7d2065-1630-4472-a996-d52205dc2fe4', 'a8b3ee82-b8f7-4921-a9c6-15ff637909be']","['9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6']",[],[],1
0baa1210-d17f-4262-a9a0-c6119079a4d9,Justification and Knowledge A Defense of the Identity View,2015-10-01Z,2019-10-18Z,"['050304', '050801', '060302', '060301', '060399', '060303']","['5b7d2065-1630-4472-a996-d52205dc2fe4', '8fc7a732-65ff-4d6c-8144-4b688233d337', '2047c8ae-a302-4225-9b1b-d9a76754b4a3']","['9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6']",[],[],1
60743fd4-08b0-4b78-8765-2863539a6a44,ARCHIMEDES Accelerometry and Reservoir Computing for Home compatible Intelligent Multimodal Early Detection of Epileptic Seizures,2008-01-01Z,2015-10-31Z,"['01020199', '02060104', '03062305']","['fc54d1e2-8358-4690-89bd-44a0b478fae5', '98515a4c-85bc-4a1f-92f1-220985660859']","['139a6099-d605-4adc-8aea-f16604081f68', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d']",[],[],1
986bb847-6a75-48b8-bc85-e42340e89ac3,Biomimetic microfluidic platform for in vitro embryo culture,2017-01-01Z,2020-12-31Z,"['030303', '010207', '030301', '030102', '030602', '020803', '030202', '010603']",['5c25d7ce-5b1d-4980-956a-97b2c63d3322'],['139a6099-d605-4adc-8aea-f16604081f68'],[],[],1
1f8fef0a-0fe6-469e-b10b-8bc9b60a124c,An empirical study of civic epistemologies How policy makers use uncertainty information,2020-10-01Z,2024-09-30Z,"['05060805', '05080206', '06030103', '05080110']","['fabf6f23-1a67-4c95-a8ee-301eb6a0c405', '5b7d2065-1630-4472-a996-d52205dc2fe4', '2edecfb8-83df-401e-b119-764580f29567']","['4f728b3b-01ca-4d0a-b129-0e6a65311abf', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '4f728b3b-01ca-4d0a-b129-0e6a65311abf']",[],[],1
0a13f49a-053e-4d6b-9ebe-1ffccba2c6d9,Investigating the mechanism of action and the neuropsychological effect of neurostimulation using EEG MEG co recording,2010-01-01Z,2014-12-31Z,"['050103', '050106', '050105', '030623', '030123', '030223']","['67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '72240596-6336-4a2b-85c3-a99262430855', '98515a4c-85bc-4a1f-92f1-220985660859']","['811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d']",[],[],1
13e65e34-33ed-4d14-9a03-5a0092ce8262,Impact of nanoparticle functionalization and protein corona on nanoparticle cell interactions,2014-06-12Z,2014-12-31Z,"['0106', '0301', '0302', '0306']","['1c334359-cbd4-46f4-a50e-20a4fabec0fc', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58']","['b93f2caf-74d2-4440-9370-7f82a398498c', '0e8b1554-fd72-44f0-8605-ce2215426914']",[],[],1
b91f948e-4d94-4690-96b5-68600589b8c1,Testimonial Evidence and Bias a Bayesian Treatment,2018-10-01Z,2022-10-01Z,"['06030205', '06030221']","['a57fdba2-6927-4fae-9229-3a7fd50e0ef5', '7feaa82f-5583-494d-90d1-b02d005a4ae7', '5b7d2065-1630-4472-a996-d52205dc2fe4']","['9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6', '9a9b5baa-3653-4c7f-a52c-20cb023d54c6']",[],[],1
35848e33-506d-46db-8d8b-521c4f9884b2,Artificial skin based on high density stretchable optical sensors,2009-10-01Z,2011-09-30Z,"['020207', '020303', '020204']","['5c25d7ce-5b1d-4980-956a-97b2c63d3322', '9f37171d-6f66-4705-95e2-587fd577abfd']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
